X.	Date.Time..GMT.02.00	Temperature	Rainfall	Batt..V..LGR.S.N..10830614..SEN.S.N..10830614.	comments_rain	comments_temp
2098	2016/02/16 21:00:00	19.948		2.93		
2099	2016/02/16 22:00:00	19.472		2.95		
2100	2016/02/16 23:00:00	18.806		2.95		
2101	2016/02/17 00:00:00	17.95		2.95		
2102	2016/02/17 01:00:00	17.189		2.93		
2103	2016/02/17 02:00:00	17.379		2.95		
2104	2016/02/17 03:00:00	17.094		2.93		
2105	2016/02/17 04:00:00	17.379		2.93		
2106	2016/02/17 05:00:00	16.999		2.93		
2107	2016/02/17 06:00:00	16.808		2.93		
2108	2016/02/17 07:00:00	17.284		2.93		
2109	2016/02/17 08:00:00	22.812		2.93		
2110	2016/02/17 09:00:00	24.835		2.95		
2111	2016/02/17 10:00:00	25.416		2.93		
2112	2016/02/17 11:00:00	27.665		2.93		
2113	2016/02/17 12:00:00	29.752		2.93		
2114	2016/02/17 13:00:00	32.086		2.93		
2115	2016/02/17 14:00:00	32.188		2.93		
2116	2016/02/17 15:00:00	31.574		2.93		
2117	2016/02/17 16:00:00	28.853		2.95		
2118	2016/02/17 17:00:00	28.357		2.95		
2119	2016/02/17 18:00:00	28.555		2.95		
2120	2016/02/17 19:00:00	23.388		2.95		
2121	2016/02/17 20:00:00	20.519		2.95		
2122	2016/02/17 21:00:00	17.284		2.95		
2123	2016/02/17 22:00:00	16.618		2.95		
2124	2016/02/17 23:00:00	15.76		2.95		
2125	2016/02/18 00:00:00	14.996		2.97		
2126	2016/02/18 01:00:00	14.421		2.95		
2127	2016/02/18 02:00:00	14.421		2.95		
2128	2016/02/18 03:00:00	14.134		2.95		
2129	2016/02/18 04:00:00	13.461		2.95		
2130	2016/02/18 05:00:00	11.139		2.95		
2131	2016/02/18 06:00:00	10.161		2.93		
2132	2016/02/18 07:00:00	10.748		2.93		
2133	2016/02/18 08:00:00	22.525		2.93		
2134	2016/02/18 09:00:00	23.388		2.95		
2135	2016/02/18 10:00:00	23.773		2.95		
2136	2016/02/18 11:00:00	25.416		2.93		
2137	2016/02/18 12:00:00	25.416		2.93		
2138	2016/02/18 13:00:00	25.513		2.93		
2139	2016/02/18 14:00:00	25.708		2.93		
2140	2016/02/18 15:00:00	25.902		2.93		
2141	2016/02/18 16:00:00	25.708		2.93		
2142	2016/02/18 17:00:00	24.641		2.95		
2143	2016/02/18 18:00:00	23.677		2.95		
2144	2016/02/18 19:00:00	19.567		2.95		
2145	2016/02/18 20:00:00	16.332		2.95		
2146	2016/02/18 21:00:00	14.709		2.95		
2147	2016/02/18 22:00:00	14.038		2.95		
2148	2016/02/18 23:00:00	13.365		2.95		
2149	2016/02/19 00:00:00	13.076		2.95		
2150	2016/02/19 01:00:00	13.558		2.95		
2151	2016/02/19 02:00:00	12.787		2.95		
2152	2016/02/19 03:00:00	13.173		2.95		
2153	2016/02/19 04:00:00	11.819		2.95		
2154	2016/02/19 05:00:00	11.819		2.95		
2155	2016/02/19 06:00:00	12.11		2.95		
2156	2016/02/19 07:00:00	12.013		2.95		
2157	2016/02/19 08:00:00	18.236		2.93		
2158	2016/02/19 09:00:00	20.424		2.93		
2159	2016/02/19 10:00:00	20.901		2.93		
2160	2016/02/19 11:00:00	19.377		2.95		
2161	2016/02/19 12:00:00	23.388		2.93		
2162	2016/02/19 13:00:00	21.664		2.93		
2163	2016/02/19 14:00:00	21.855		2.93		
2164	2016/02/19 15:00:00	21.282		2.93		
2165	2016/02/19 16:00:00	20.805		2.93		
2166	2016/02/19 17:00:00	15.951		2.93		
2167	2016/02/19 18:00:00	13.269		2.95		
2168	2016/02/19 18:19:26		57.4		For calibration, please see http://data.saeon.ac.za/documents/saeon-fynbos-node/jonkershoek-rain-gauge-calibration	
2169	2016/02/19 19:00:00	10.944		2.93		
2170	2016/02/19 20:00:00	10.259		2.93		
2171	2016/02/19 21:00:00	9.275		2.95		
2172	2016/02/19 22:00:00	8.68		2.95		
2173	2016/02/19 23:00:00	8.581		2.95		
2174	2016/02/20 00:00:00	8.481		2.95		
2175	2016/02/20 01:00:00	8.581		2.95		
2176	2016/02/20 02:00:00	8.382		2.93		
2177	2016/02/20 03:00:00	8.68		2.95		
2178	2016/02/20 04:00:00	8.779		2.93		
2179	2016/02/20 05:00:00	8.68		2.93		
2180	2016/02/20 06:00:00	8.779		2.93		
2181	2016/02/20 07:00:00	8.779		2.93		
2182	2016/02/20 08:00:00	15.282		2.93		
2183	2016/02/20 09:00:00	19.282		2.93		
2184	2016/02/20 10:00:00	20.138		2.91		
2185	2016/02/20 11:00:00	22.238		2.93		
2186	2016/02/20 12:00:00	23.484		2.93		
2187	2016/02/20 13:00:00	23.773		2.93		
2188	2016/02/20 14:00:00	23.966		2.93		
2189	2016/02/20 15:00:00	24.351		2.93		
2190	2016/02/20 16:00:00	24.351		2.95		
2191	2016/02/20 17:00:00	23.966		2.95		
2192	2016/02/20 18:00:00	22.812		2.93		
2193	2016/02/20 19:00:00	20.424		2.93		
2194	2016/02/20 20:00:00	18.236		2.95		
2195	2016/02/20 21:00:00	16.523		2.93		
2196	2016/02/20 22:00:00	15.951		2.93		
2197	2016/02/20 23:00:00	15.091		2.93		
2198	2016/02/21 00:00:00	14.134		2.95		
2199	2016/02/21 01:00:00	13.076		2.95		
2200	2016/02/21 02:00:00	12.013		2.93		
2201	2016/02/21 03:00:00	12.11		2.93		
2202	2016/02/21 04:00:00	11.041		2.93		
2203	2016/02/21 05:00:00	12.11		2.93		
2204	2016/02/21 06:00:00	14.9		2.95		
2205	2016/02/21 07:00:00	13.942		2.95		
2206	2016/02/21 08:00:00	20.901		2.93		
2207	2016/02/21 09:00:00	22.908		2.93		
2208	2016/02/21 10:00:00	23.1		2.93		
2209	2016/02/21 11:00:00	24.062		2.93		
2210	2016/02/21 12:00:00	24.641		2.95		
2211	2016/02/21 13:00:00	25.61		2.93		
2212	2016/02/21 14:00:00	25.416		2.93		
2213	2016/02/21 15:00:00	25.416		2.93		
2214	2016/02/21 16:00:00	24.738		2.95		
2215	2016/02/21 17:00:00	23.388		2.95		
2216	2016/02/21 18:00:00	21.855		2.93		
2217	2016/02/21 19:00:00	18.14		2.95		
2218	2016/02/21 20:00:00	16.523		2.93		
2219	2016/02/21 21:00:00	18.616		2.95		
2220	2016/02/21 22:00:00	17.95		2.95		
2221	2016/02/21 23:00:00	16.046		2.93		
2222	2016/02/22 00:00:00	13.461		2.95		
2223	2016/02/22 01:00:00	12.69		2.95		
2224	2016/02/22 02:00:00	12.787		2.95		
2225	2016/02/22 03:00:00	11.625		2.93		
2226	2016/02/22 04:00:00	11.819		2.93		
2227	2016/02/22 05:00:00	12.497		2.93		
2228	2016/02/22 06:00:00	11.916		2.93		
2229	2016/02/22 07:00:00	11.528		2.93		
2230	2016/02/22 08:00:00	18.711		2.93		
2231	2016/02/22 09:00:00	25.805		2.93		
2232	2016/02/22 10:00:00	26.585		2.93		
2233	2016/02/22 11:00:00	27.665		2.93		
2234	2016/02/22 12:00:00	28.953		2.93		
2235	2016/02/22 13:00:00	29.752		2.93		
2236	2016/02/22 14:00:00	29.352		2.95		
2237	2016/02/22 15:00:00	29.853		2.93		
2238	2016/02/22 16:00:00	29.053		2.95		
2239	2016/02/22 17:00:00	27.37		2.95		
2240	2016/02/22 18:00:00	26		2.93		
2241	2016/02/22 19:00:00	23.196		2.95		
2242	2016/02/22 20:00:00	17.855		2.95		
2243	2016/02/22 21:00:00	17.284		2.95		
2244	2016/02/22 22:00:00	16.046		2.95		
2245	2016/02/22 23:00:00	16.332		2.95		
2246	2016/02/23 00:00:00	15.473		2.93		
2247	2016/02/23 01:00:00	15.951		2.95		
2248	2016/02/23 02:00:00	14.613		2.95		
2249	2016/02/23 03:00:00	15.473		2.93		
2250	2016/02/23 04:00:00	12.304		2.95		
2251	2016/02/23 05:00:00	13.942		2.95		
2252	2016/02/23 06:00:00	13.654		2.95		
2253	2016/02/23 07:00:00	14.421		2.95		
2254	2016/02/23 08:00:00	19.758		2.93		
2255	2016/02/23 09:00:00	28.258		2.93		
2256	2016/02/23 10:00:00	30.659		2.93		
2257	2016/02/23 11:00:00	31.983		2.93		
2258	2016/02/23 12:00:00	30.862		2.93		
2259	2016/02/23 13:00:00	31.166		2.93		
2260	2016/02/23 14:00:00	31.064		2.93		
2261	2016/02/23 15:00:00	30.862		2.93		
2262	2016/02/23 16:00:00	29.853		2.93		
2263	2016/02/23 17:00:00	29.352		2.95		
2264	2016/02/23 18:00:00	27.665		2.95		
2265	2016/02/23 19:00:00	23.196		2.95		
2266	2016/02/23 20:00:00	18.996		2.97		
2267	2016/02/23 21:00:00	16.808		2.95		
2268	2016/02/23 22:00:00	16.903		2.95		
2269	2016/02/23 23:00:00	18.045		2.95		
2270	2016/02/24 00:00:00	17.189		2.95		
2271	2016/02/24 01:00:00	16.141		2.95		
2272	2016/02/24 02:00:00	17.475		2.95		
2273	2016/02/24 03:00:00	17.475		2.95		
2274	2016/02/24 04:00:00	16.618		2.95		
2275	2016/02/24 05:00:00	16.618		2.95		
2276	2016/02/24 06:00:00	15.569		2.95		
2277	2016/02/24 07:00:00	16.618		2.95		
2278	2016/02/24 08:00:00	23.484		2.95		
2279	2016/02/24 09:00:00	28.853		2.95		
2280	2016/02/24 10:00:00	29.552		2.95		
2281	2016/02/24 11:00:00	29.652		2.95		
2282	2016/02/24 12:00:00	29.853		2.93		
2283	2016/02/24 13:00:00	30.558		2.93		
2284	2016/02/24 14:00:00	30.963		2.93		
2285	2016/02/24 15:00:00	30.76		2.93		
2286	2016/02/24 16:00:00	31.37		2.95		
2287	2016/02/24 17:00:00	29.053		2.95		
2288	2016/02/24 18:00:00	27.37		2.95		
2289	2016/02/24 19:00:00	23.1		2.95		
2290	2016/02/24 20:00:00	20.996		2.95		
2291	2016/02/24 21:00:00	19.662		2.95		
2292	2016/02/24 22:00:00	20.519		2.95		
2293	2016/02/24 23:00:00	21.473		2.95		
2294	2016/02/25 00:00:00	21.091		2.95		
2295	2016/02/25 01:00:00	20.234		2.95		
2296	2016/02/25 02:00:00	17.475		2.95		
2297	2016/02/25 03:00:00	16.427		2.95		
2298	2016/02/25 04:00:00	19.377		2.95		
2299	2016/02/25 05:00:00	16.332		2.95		
2300	2016/02/25 06:00:00	16.237		2.95		
2301	2016/02/25 07:00:00	16.332		2.95		
2302	2016/02/25 08:00:00	18.711		2.95		
2303	2016/02/25 09:00:00	25.805		2.93		
2304	2016/02/25 10:00:00	27.764		2.95		
2305	2016/02/25 11:00:00	27.272		2.95		
2306	2016/02/25 12:00:00	28.258		2.95		
2307	2016/02/25 13:00:00	27.173		2.95		
2308	2016/02/25 14:00:00	26.977		2.95		
2309	2016/02/25 15:00:00	26.977		2.95		
2310	2016/02/25 16:00:00	26.488		2.95		
2311	2016/02/25 17:00:00	25.222		2.95		
2312	2016/02/25 18:00:00	23.869		2.95		
2313	2016/02/25 19:00:00	18.806		2.97		
2314	2016/02/25 20:00:00	17.284		2.95		
2315	2016/02/25 21:00:00	16.808		2.95		
2316	2016/02/25 22:00:00	15.473		2.95		
2317	2016/02/25 23:00:00	15.091		2.95		
2318	2016/02/26 00:00:00	14.613		2.97		
2319	2016/02/26 01:00:00	14.9		2.97		
2320	2016/02/26 02:00:00	13.942		2.95		
2321	2016/02/26 03:00:00	12.883		2.95		
2322	2016/02/26 04:00:00	12.401		2.95		
2323	2016/02/26 05:00:00	11.916		2.95		
2324	2016/02/26 06:00:00	12.594		2.95		
2325	2016/02/26 07:00:00	12.207		2.95		
2326	2016/02/26 08:00:00	12.883		2.95		
2327	2016/02/26 09:00:00	14.325		2.95		
2328	2016/02/26 10:00:00	17.189		2.95		
2329	2016/02/26 11:00:00	17.284		2.95		
2330	2016/02/26 12:00:00	20.519		2.93		
2331	2016/02/26 13:00:00	20.615		2.93		
2332	2016/02/26 14:00:00	20.805		2.93		
2333	2016/02/26 15:00:00	20.234		2.93		
2334	2016/02/26 16:00:00	19.377		2.95		
2335	2016/02/26 17:00:00	18.236		2.95		
2336	2016/02/26 18:00:00	15.76		2.93		
2337	2016/02/26 19:00:00	14.325		2.95		
2338	2016/02/26 20:00:00	13.076		2.95		
2339	2016/02/26 21:00:00	11.528		2.95		
2340	2016/02/26 22:00:00	10.553		2.93		
2341	2016/02/26 23:00:00	10.357		2.93		
2342	2016/02/27 00:00:00	12.401		2.95		
2343	2016/02/27 01:00:00	10.259		2.93		
2344	2016/02/27 02:00:00	10.846		2.93		
2345	2016/02/27 03:00:00	10.455		2.93		
2346	2016/02/27 04:00:00	9.472		2.95		
2347	2016/02/27 05:00:00	8.68		2.95		
2348	2016/02/27 06:00:00	7.682		2.93		
2349	2016/02/27 07:00:00	8.68		2.95		
2350	2016/02/27 08:00:00	12.401		2.93		
2351	2016/02/27 09:00:00	20.329		2.93		
2352	2016/02/27 10:00:00	21.378		2.93		
2353	2016/02/27 11:00:00	23.966		2.93		
2354	2016/02/27 12:00:00	25.028		2.93		
2355	2016/02/27 13:00:00	25.222		2.93		
2356	2016/02/27 14:00:00	25.902		2.93		
2357	2016/02/27 15:00:00	25.902		2.93		
2358	2016/02/27 16:00:00	26.195		2.93		
2359	2016/02/27 17:00:00	26.292		2.93		
2360	2016/02/27 18:00:00	24.931		2.95		
2361	2016/02/27 19:00:00	19.472		2.95		
2362	2016/02/27 20:00:00	17.379		2.95		
2363	2016/02/27 21:00:00	19.092		2.95		
2364	2016/02/27 22:00:00	18.045		2.95		
2365	2016/02/27 23:00:00	18.426		2.95		
2366	2016/02/28 00:00:00	17.76		2.95		
2367	2016/02/28 01:00:00	17.379		2.95		
2368	2016/02/28 02:00:00	17.57		2.95		
2369	2016/02/28 03:00:00	17.189		2.95		
2370	2016/02/28 04:00:00	17.284		2.95		
2371	2016/02/28 05:00:00	16.808		2.93		
2372	2016/02/28 06:00:00	16.427		2.93		
2373	2016/02/28 07:00:00	17.094		2.93		
2374	2016/02/28 08:00:00	17.76		2.95		
2375	2016/02/28 09:00:00	25.708		2.93		
2376	2016/02/28 10:00:00	27.37		2.93		
2377	2016/02/28 11:00:00	28.754		2.95		
2378	2016/02/28 12:00:00	29.853		2.93		
2379	2016/02/28 13:00:00	30.558		2.93		
2380	2016/02/28 14:00:00	30.862		2.93		
2381	2016/02/28 15:00:00	32.6		2.93		
2382	2016/02/28 16:00:00	32.086		2.93		
2383	2016/02/28 17:00:00	31.268		2.93		
2384	2016/02/28 18:00:00	30.054		2.93		
2385	2016/02/28 19:00:00	24.931		2.97		
2386	2016/02/28 20:00:00	21.473		2.95		
2387	2016/02/28 21:00:00	19.948		2.95		
2388	2016/02/28 22:00:00	20.519		2.95		
2389	2016/02/28 23:00:00	21.664		2.95		
2390	2016/02/29 00:00:00	21.282		2.95		
2391	2016/02/29 01:00:00	21.378		2.95		
2392	2016/02/29 02:00:00	22.525		2.95		
2393	2016/02/29 03:00:00	21.282		2.95		
2394	2016/02/29 04:00:00	20.043		2.95		
2395	2016/02/29 05:00:00	17.855		2.95		
2396	2016/02/29 06:00:00	16.808		2.95		
2397	2016/02/29 07:00:00	18.616		2.95		
2398	2016/02/29 08:00:00	19.948		2.93		
2399	2016/02/29 09:00:00	33.43		2.95		
2400	2016/02/29 10:00:00	33.743		2.95		
2401	2016/02/29 11:00:00	34.374		2.95		
2402	2016/02/29 12:00:00	34.479		2.95		
2403	2016/02/29 13:00:00	34.796		2.93		
2404	2016/02/29 14:00:00	34.903		2.93		
2405	2016/02/29 15:00:00	34.479		2.95		
2406	2016/02/29 16:00:00	33.743		2.95		
2407	2016/02/29 17:00:00	32.807		2.95		
2408	2016/02/29 18:00:00	31.472		2.95		
2409	2016/02/29 19:00:00	25.61		2.95		
2410	2016/02/29 20:00:00	23.484		2.97		
2411	2016/02/29 21:00:00	23.1		2.97		
2412	2016/02/29 22:00:00	22.238		2.97		
2413	2016/02/29 23:00:00	22.142		2.95		
2414	2016/03/01 00:00:00	22.142		2.95		
2415	2016/03/01 01:00:00	19.567		2.97		
2416	2016/03/01 02:00:00	18.426		2.97		
2417	2016/03/01 03:00:00	17.189		2.95		
2418	2016/03/01 04:00:00	17.855		2.97		
2419	2016/03/01 05:00:00	16.237		2.95		
2420	2016/03/01 06:00:00	16.046		2.95		
2421	2016/03/01 07:00:00	20.043		2.95		
2422	2016/03/01 08:00:00	21.76		2.95		
2423	2016/03/01 09:00:00	28.258		2.95		
2424	2016/03/01 10:00:00	29.152		2.95		
2425	2016/03/01 11:00:00	29.752		2.93		
2426	2016/03/01 12:00:00	29.352		2.95		
2427	2016/03/01 13:00:00	29.053		2.95		
2428	2016/03/01 14:00:00	29.352		2.95		
2429	2016/03/01 15:00:00	28.853		2.95		
2430	2016/03/01 16:00:00	27.764		2.95		
2431	2016/03/01 17:00:00	26.781		2.95		
2432	2016/03/01 18:00:00	26.488		2.95		
2433	2016/03/01 19:00:00	21.473		2.95		
2434	2016/03/01 20:00:00	18.426		2.97		
2435	2016/03/01 21:00:00	17.95		2.97		
2436	2016/03/01 22:00:00	19.472		2.97		
2437	2016/03/01 23:00:00	16.427		2.95		
2438	2016/03/02 00:00:00	14.709		2.97		
2439	2016/03/02 01:00:00	15.187		2.95		
2440	2016/03/02 02:00:00	15.091		2.95		
2441	2016/03/02 03:00:00	14.517		2.97		
2442	2016/03/02 04:00:00	14.134		2.97		
2443	2016/03/02 05:00:00	11.625		2.95		
2444	2016/03/02 06:00:00	12.401		2.95		
2445	2016/03/02 07:00:00	12.69		2.95		
2446	2016/03/02 08:00:00	14.613		2.97		
2447	2016/03/02 09:00:00	28.555		2.95		
2448	2016/03/02 10:00:00	29.352		2.95		
2449	2016/03/02 11:00:00	29.152		2.95		
2450	2016/03/02 12:00:00	29.953		2.93		
2451	2016/03/02 13:00:00	28.953		2.95		
2452	2016/03/02 14:00:00	29.252		2.95		
2453	2016/03/02 15:00:00	28.555		2.95		
2454	2016/03/02 16:00:00	30.154		2.95		
2455	2016/03/02 17:00:00	28.754		2.95		
2456	2016/03/02 18:00:00	27.468		2.95		
2457	2016/03/02 19:00:00	20.901		2.95		
2458	2016/03/02 20:00:00	17.665		2.97		
2459	2016/03/02 21:00:00	18.14		2.97		
2460	2016/03/02 22:00:00	17.76		2.95		
2461	2016/03/02 23:00:00	16.903		2.95		
2462	2016/03/03 00:00:00	16.141		2.95		
2463	2016/03/03 01:00:00	15.473		2.95		
2464	2016/03/03 02:00:00	15.569		2.95		
2465	2016/03/03 03:00:00	17.379		2.95		
2466	2016/03/03 04:00:00	16.523		2.95		
2467	2016/03/03 05:00:00	13.942		2.97		
2468	2016/03/03 06:00:00	14.613		2.97		
2469	2016/03/03 07:00:00	15.473		2.95		
2470	2016/03/03 08:00:00	15.76		2.95		
2471	2016/03/03 09:00:00	28.06		2.95		
2472	2016/03/03 10:00:00	28.953		2.95		
2473	2016/03/03 11:00:00	29.252		2.95		
2474	2016/03/03 12:00:00	29.752		2.93		
2475	2016/03/03 13:00:00	30.457		2.93		
2476	2016/03/03 14:00:00	30.457		2.93		
2477	2016/03/03 15:00:00	29.752		2.93		
2478	2016/03/03 16:00:00	29.452		2.95		
2479	2016/03/03 17:00:00	28.159		2.95		
2480	2016/03/03 18:00:00	27.272		2.95		
2481	2016/03/03 19:00:00	22.621		2.95		
2482	2016/03/03 20:00:00	19.662		2.95		
2483	2016/03/03 21:00:00	18.616		2.97		
2484	2016/03/03 22:00:00	18.806		2.97		
2485	2016/03/03 23:00:00	19.092		2.97		
2486	2016/03/04 00:00:00	18.711		2.97		
2487	2016/03/04 01:00:00	17.475		2.95		
2488	2016/03/04 02:00:00	19.758		2.95		
2489	2016/03/04 03:00:00	19.092		2.97		
2490	2016/03/04 04:00:00	19.377		2.97		
2491	2016/03/04 05:00:00	19.377		2.97		
2492	2016/03/04 06:00:00	18.996		2.95		
2493	2016/03/04 07:00:00	18.14		2.95		
2494	2016/03/04 08:00:00	19.377		2.97		
2495	2016/03/04 09:00:00	29.552		2.95		
2496	2016/03/04 10:00:00	30.558		2.93		
2497	2016/03/04 11:00:00	32.704		2.95		
2498	2016/03/04 12:00:00	35.009		2.93		
2499	2016/03/04 13:00:00	34.903		2.93		
2500	2016/03/04 14:00:00	34.585		2.95		
2501	2016/03/04 15:00:00	34.903		2.93		
2502	2016/03/04 16:00:00	33.639		2.95		
2503	2016/03/04 17:00:00	32.704		2.95		
2504	2016/03/04 18:00:00	31.268		2.95		
2505	2016/03/04 19:00:00	26.683		2.95		
2506	2016/03/04 20:00:00	24.641		2.97		
2507	2016/03/04 21:00:00	26.977		2.95		
2508	2016/03/04 22:00:00	27.075		2.95		
2509	2016/03/04 23:00:00	26.39		2.95		
2510	2016/03/05 00:00:00	24.255		2.97		
2511	2016/03/05 01:00:00	21.76		2.95		
2512	2016/03/05 02:00:00	21.855		2.95		
2513	2016/03/05 03:00:00	22.238		2.97		
2514	2016/03/05 04:00:00	22.046		2.95		
2515	2016/03/05 05:00:00	21.473		2.95		
2516	2016/03/05 06:00:00	21.951		2.95		
2517	2016/03/05 07:00:00	22.812		2.95		
2518	2016/03/05 08:00:00	23.581		2.97		
2519	2016/03/05 09:00:00	28.357		2.95		
2520	2016/03/05 10:00:00	26.977		2.95		
2521	2016/03/05 11:00:00	24.738		2.97		
2522	2016/03/05 12:00:00	21.951		2.95		
2523	2016/03/05 13:00:00	22.812		2.95		
2524	2016/03/05 13:44:22		57.6		For calibration, please see http://data.saeon.ac.za/documents/saeon-fynbos-node/jonkershoek-rain-gauge-calibration	
2525	2016/03/05 13:45:25		57.8		For calibration, please see http://data.saeon.ac.za/documents/saeon-fynbos-node/jonkershoek-rain-gauge-calibration	
2526	2016/03/05 13:46:36		58		For calibration, please see http://data.saeon.ac.za/documents/saeon-fynbos-node/jonkershoek-rain-gauge-calibration	
2527	2016/03/05 13:53:19		58.2		For calibration, please see http://data.saeon.ac.za/documents/saeon-fynbos-node/jonkershoek-rain-gauge-calibration	
2528	2016/03/05 13:56:46		58.4		For calibration, please see http://data.saeon.ac.za/documents/saeon-fynbos-node/jonkershoek-rain-gauge-calibration	
2529	2016/03/05 14:00:00	19.282		2.97		
2530	2016/03/05 14:04:11		58.6		For calibration, please see http://data.saeon.ac.za/documents/saeon-fynbos-node/jonkershoek-rain-gauge-calibration	
2531	2016/03/05 14:04:55		58.8		For calibration, please see http://data.saeon.ac.za/documents/saeon-fynbos-node/jonkershoek-rain-gauge-calibration	
2532	2016/03/05 14:22:09		59		For calibration, please see http://data.saeon.ac.za/documents/saeon-fynbos-node/jonkershoek-rain-gauge-calibration	
2533	2016/03/05 14:24:07		59.2		For calibration, please see http://data.saeon.ac.za/documents/saeon-fynbos-node/jonkershoek-rain-gauge-calibration	
2534	2016/03/05 14:25:07		59.4		For calibration, please see http://data.saeon.ac.za/documents/saeon-fynbos-node/jonkershoek-rain-gauge-calibration	
2535	2016/03/05 14:25:26		59.6		For calibration, please see http://data.saeon.ac.za/documents/saeon-fynbos-node/jonkershoek-rain-gauge-calibration	
2536	2016/03/05 14:26:12		59.8		For calibration, please see http://data.saeon.ac.za/documents/saeon-fynbos-node/jonkershoek-rain-gauge-calibration	
2537	2016/03/05 14:26:58		60		For calibration, please see http://data.saeon.ac.za/documents/saeon-fynbos-node/jonkershoek-rain-gauge-calibration	
2538	2016/03/05 14:48:55		60.2		For calibration, please see http://data.saeon.ac.za/documents/saeon-fynbos-node/jonkershoek-rain-gauge-calibration	
2539	2016/03/05 14:56:04		60.4		For calibration, please see http://data.saeon.ac.za/documents/saeon-fynbos-node/jonkershoek-rain-gauge-calibration	
2540	2016/03/05 15:00:00	19.948		2.95		
2541	2016/03/05 15:16:03		60.6		For calibration, please see http://data.saeon.ac.za/documents/saeon-fynbos-node/jonkershoek-rain-gauge-calibration	
2542	2016/03/05 16:00:00	22.908		2.95		
2543	2016/03/05 17:00:00	22.333		2.95		
2544	2016/03/05 18:00:00	23.196		2.95		
2545	2016/03/05 19:00:00	24.158		2.97		
2546	2016/03/05 20:00:00	22.142		2.95		
2547	2016/03/05 21:00:00	21.76		2.95		
2548	2016/03/05 22:00:00	20.138		2.95		
2549	2016/03/05 23:00:00	19.282		2.97		
2550	2016/03/06 00:00:00	19.758		2.95		
2551	2016/03/06 01:00:00	19.948		2.95		
2552	2016/03/06 02:00:00	20.615		2.95		
2553	2016/03/06 03:00:00	19.948		2.95		
2554	2016/03/06 04:00:00	19.567		2.97		
2555	2016/03/06 05:00:00	17.189		2.95		
2556	2016/03/06 06:00:00	17.094		2.95		
2557	2016/03/06 07:00:00	17.76		2.95		
2558	2016/03/06 08:00:00	20.71		2.95		
2559	2016/03/06 09:00:00	21.569		2.95		
2560	2016/03/06 10:00:00	27.862		2.95		
2561	2016/03/06 11:00:00	27.075		2.95		
2562	2016/03/06 12:00:00	25.708		2.95		
2563	2016/03/06 13:00:00	27.37		2.95		
2564	2016/03/06 14:00:00	25.125		2.95		
2565	2016/03/06 15:00:00	28.853		2.95		
2566	2016/03/06 16:00:00	28.06		2.95		
2567	2016/03/06 17:00:00	25.125		2.95		
2568	2016/03/06 18:00:00	22.812		2.95		
2569	2016/03/06 19:00:00	18.045		2.95		
2570	2016/03/06 20:00:00	16.332		2.95		
2571	2016/03/06 21:00:00	18.521		2.95		
2572	2016/03/06 22:00:00	15.569		2.95		
2573	2016/03/06 23:00:00	14.134		2.97		
2574	2016/03/07 00:00:00	12.98		2.95		
2575	2016/03/07 01:00:00	13.846		2.95		
2576	2016/03/07 02:00:00	12.787		2.95		
2577	2016/03/07 03:00:00	14.709		2.97		
2578	2016/03/07 04:00:00	12.594		2.95		
2579	2016/03/07 05:00:00	12.497		2.95		
2580	2016/03/07 06:00:00	12.207		2.95		
2581	2016/03/07 07:00:00	11.916		2.95		
2582	2016/03/07 08:00:00	13.654		2.95		
2583	2016/03/07 09:00:00	18.521		2.95		
2584	2016/03/07 10:00:00	17.855		2.95		
2585	2016/03/07 11:00:00	21.282		2.95		
2586	2016/03/07 12:00:00	22.621		2.95		
2587	2016/03/07 13:00:00	22.429		2.95		
2588	2016/03/07 14:00:00	22.908		2.95		
2589	2016/03/07 15:00:00	22.717		2.95		
2590	2016/03/07 16:00:00	21.569		2.95		
2591	2016/03/07 17:00:00	20.71		2.95		
2592	2016/03/07 18:00:00	18.236		2.95		
2593	2016/03/07 19:00:00	14.709		2.95		
2594	2016/03/07 20:00:00	13.654		2.95		
2595	2016/03/07 21:00:00	13.365		2.95		
2596	2016/03/07 22:00:00	12.401		2.95		
2597	2016/03/07 23:00:00	11.916		2.95		
2598	2016/03/08 00:00:00	10.748		2.95		
2599	2016/03/08 01:00:00	10.161		2.93		
2600	2016/03/08 02:00:00	10.357		2.93		
2601	2016/03/08 03:00:00	9.866		2.93		
2602	2016/03/08 04:00:00	9.176		2.95		
2603	2016/03/08 05:00:00	10.553		2.93		
2604	2016/03/08 06:00:00	9.768		2.93		
2605	2016/03/08 07:00:00	9.669		2.93		
2606	2016/03/08 08:00:00	10.944		2.93		
2607	2016/03/08 09:00:00	18.996		2.95		
2608	2016/03/08 10:00:00	19.853		2.93		
2609	2016/03/08 11:00:00	21.855		2.93		
2610	2016/03/08 12:00:00	23.004		2.93		
2611	2016/03/08 13:00:00	23.581		2.95		
2612	2016/03/08 14:00:00	24.835		2.95		
2613	2016/03/08 15:00:00	25.513		2.93		
2614	2016/03/08 16:00:00	24.738		2.95		
2615	2016/03/08 17:00:00	23.484		2.95		
2616	2016/03/08 18:00:00	20.901		2.93		
2617	2016/03/08 19:00:00	18.236		2.95		
2618	2016/03/08 20:00:00	15.473		2.93		
2619	2016/03/08 21:00:00	15.951		2.93		
2620	2016/03/08 22:00:00	16.523		2.95		
2621	2016/03/08 23:00:00	16.523		2.95		
